,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
25,0.0,0.0,0.0,0.0,gini,2,7,15,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 7, 'min_samples_split': 15}",0.7245508982035929,0.7305389221556886,0.7409638554216867,0.732,0.006776636702112971,66,0.7657657657657657,0.7507507507507507,0.7455089820359282,0.7540084995174815,0.008584638103018854
26,0.005208174387613933,0.007365470854167811,0.0,0.0,gini,2,7,20,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 7, 'min_samples_split': 20}",0.7245508982035929,0.7305389221556886,0.7409638554216867,0.732,0.006776636702112971,66,0.7657657657657657,0.7507507507507507,0.7455089820359282,0.7540084995174815,0.008584638103018854
27,0.0,0.0,0.0,0.0,gini,2,7,25,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 7, 'min_samples_split': 25}",0.7245508982035929,0.7305389221556886,0.7409638554216867,0.732,0.006776636702112971,66,0.7657657657657657,0.7507507507507507,0.7455089820359282,0.7540084995174815,0.008584638103018854
28,0.0,0.0,0.0,0.0,gini,2,10,10,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.7245508982035929,0.7305389221556886,0.7409638554216867,0.732,0.006776636702112971,66,0.7657657657657657,0.7507507507507507,0.7455089820359282,0.7540084995174815,0.008584638103018854
29,0.0,0.0,0.0,0.0,gini,2,10,15,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 15}",0.7245508982035929,0.7305389221556886,0.7409638554216867,0.732,0.006776636702112971,66,0.7657657657657657,0.7507507507507507,0.7455089820359282,0.7540084995174815,0.008584638103018854
30,0.0,0.0,0.0,0.0,gini,2,10,20,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.7245508982035929,0.7305389221556886,0.7409638554216867,0.732,0.006776636702112971,66,0.7657657657657657,0.7507507507507507,0.7455089820359282,0.7540084995174815,0.008584638103018854
31,0.0,0.0,0.0,0.0,gini,2,10,25,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 25}",0.7245508982035929,0.7305389221556886,0.7409638554216867,0.732,0.006776636702112971,66,0.7657657657657657,0.7507507507507507,0.7455089820359282,0.7540084995174815,0.008584638103018854
32,0.0,0.0,0.0,0.0,gini,3,1,10,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7604790419161677,0.7365269461077845,0.7349397590361446,0.744,0.011687882359128775,14,0.8018018018018018,0.7657657657657657,0.7964071856287425,0.78799158439877,0.015869587924582013
33,0.0,0.0,0.0,0.0,gini,3,1,15,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 15}",0.7604790419161677,0.7365269461077845,0.7349397590361446,0.744,0.011687882359128775,14,0.8018018018018018,0.7657657657657657,0.7964071856287425,0.78799158439877,0.015869587924582013
34,0.0,0.0,0.0,0.0,gini,3,1,20,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.7604790419161677,0.7365269461077845,0.7349397590361446,0.744,0.011687882359128775,14,0.8018018018018018,0.7657657657657657,0.7964071856287425,0.78799158439877,0.015869587924582013
35,0.0,0.0,0.0,0.0,gini,3,1,25,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 25}",0.7604790419161677,0.7365269461077845,0.7349397590361446,0.744,0.011687882359128775,14,0.8018018018018018,0.7657657657657657,0.7964071856287425,0.78799158439877,0.015869587924582013
36,0.0,0.0,0.0,0.0,gini,3,3,10,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 10}",0.7604790419161677,0.7365269461077845,0.7168674698795181,0.738,0.01782591429764144,41,0.7987987987987988,0.7657657657657657,0.8053892215568862,0.7899845953738169,0.017335362677110652
37,0.0,0.0,0.0,0.0,gini,3,3,15,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 15}",0.7604790419161677,0.7365269461077845,0.7168674698795181,0.738,0.01782591429764144,41,0.7987987987987988,0.7657657657657657,0.8053892215568862,0.7899845953738169,0.017335362677110652
38,0.0,0.0,0.0,0.0,gini,3,3,20,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 20}",0.7604790419161677,0.7365269461077845,0.7168674698795181,0.738,0.01782591429764144,41,0.7987987987987988,0.7657657657657657,0.8053892215568862,0.7899845953738169,0.017335362677110652
39,0.0,0.0,0.0,0.0,gini,3,3,25,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 25}",0.7604790419161677,0.7365269461077845,0.7168674698795181,0.738,0.01782591429764144,41,0.7987987987987988,0.7657657657657657,0.8053892215568862,0.7899845953738169,0.017335362677110652
40,0.0,0.0,0.0,0.0,gini,3,7,10,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 7, 'min_samples_split': 10}",0.7544910179640718,0.7365269461077845,0.7289156626506024,0.74,0.010721736375553202,27,0.7867867867867868,0.7657657657657657,0.7904191616766467,0.780990571409733,0.010867215743006016
41,0.0,0.0,0.0,0.0,gini,3,7,15,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 7, 'min_samples_split': 15}",0.7544910179640718,0.7365269461077845,0.7289156626506024,0.74,0.010721736375553202,27,0.7867867867867868,0.7657657657657657,0.7904191616766467,0.780990571409733,0.010867215743006016
42,0.0,0.0,0.0,0.0,gini,3,7,20,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 7, 'min_samples_split': 20}",0.7544910179640718,0.7365269461077845,0.7289156626506024,0.74,0.010721736375553202,27,0.7867867867867868,0.7657657657657657,0.7904191616766467,0.780990571409733,0.010867215743006016
43,0.0,0.0,0.0,0.0,gini,3,7,25,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 7, 'min_samples_split': 25}",0.7544910179640718,0.7365269461077845,0.7289156626506024,0.74,0.010721736375553202,27,0.7867867867867868,0.7657657657657657,0.7904191616766467,0.780990571409733,0.010867215743006016
44,0.0,0.0,0.0,0.0,gini,3,10,10,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.7544910179640718,0.7365269461077845,0.7289156626506024,0.74,0.010721736375553202,27,0.7867867867867868,0.7567567567567568,0.7904191616766467,0.7779875684067301,0.015085513124022952
45,0.0,0.0,0.0,0.0,gini,3,10,15,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 10, 'min_samples_split': 15}",0.7544910179640718,0.7365269461077845,0.7289156626506024,0.74,0.010721736375553202,27,0.7867867867867868,0.7567567567567568,0.7904191616766467,0.7779875684067301,0.015085513124022952
46,0.0006667772928873698,0.000471483388344601,0.0,0.0,gini,3,10,20,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.7544910179640718,0.7365269461077845,0.7289156626506024,0.74,0.010721736375553202,27,0.7867867867867868,0.7567567567567568,0.7904191616766467,0.7779875684067301,0.015085513124022952
47,0.0003331502278645833,0.0004711455705537808,0.0,0.0,gini,3,10,25,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 10, 'min_samples_split': 25}",0.7544910179640718,0.7365269461077845,0.7289156626506024,0.74,0.010721736375553202,27,0.7867867867867868,0.7567567567567568,0.7904191616766467,0.7779875684067301,0.015085513124022952
48,0.0005851586659749349,0.0004255365051902864,0.0,0.0,gini,4,1,10,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7425149700598802,0.7305389221556886,0.7469879518072289,0.74,0.006944179507407214,27,0.8258258258258259,0.8288288288288288,0.8233532934131736,0.8260026493559428,0.002238872028890994
49,0.0,0.0,0.0,0.0,gini,4,1,15,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 15}",0.7425149700598802,0.7425149700598802,0.7469879518072289,0.744,0.0021064657351520994,14,0.8258258258258259,0.8258258258258259,0.8233532934131736,0.8250016483549417,0.001165562957126612
50,0.0,0.0,0.0,0.0,gini,4,1,20,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.7604790419161677,0.7365269461077845,0.7469879518072289,0.748,0.009814144762246364,6,0.8228228228228228,0.8228228228228228,0.8233532934131736,0.8229996463529398,0.00025006623443806815
51,0.0,0.0,0.0,0.0,gini,4,1,25,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 25}",0.7604790419161677,0.7365269461077845,0.7469879518072289,0.748,0.009814144762246364,6,0.8228228228228228,0.8228228228228228,0.811377245508982,0.8190076303848759,0.0053954968888078126
52,0.0,0.0,0.0,0.0,gini,4,3,10,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 3, 'min_samples_split': 10}",0.7485029940119761,0.718562874251497,0.7289156626506024,0.732,0.012426933845445416,66,0.8198198198198198,0.8198198198198198,0.8263473053892215,0.8219956483429537,0.0030770862068142052
53,0.0,0.0,0.0,0.0,gini,4,3,15,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 3, 'min_samples_split': 15}",0.7485029940119761,0.718562874251497,0.7289156626506024,0.732,0.012426933845445416,66,0.8198198198198198,0.8198198198198198,0.8263473053892215,0.8219956483429537,0.0030770862068142052
54,0.0,0.0,0.0,0.0,gini,4,3,20,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 3, 'min_samples_split': 20}",0.7664670658682635,0.718562874251497,0.7289156626506024,0.738,0.020597306719095942,41,0.8168168168168168,0.8198198198198198,0.8263473053892215,0.8209946473419527,0.003978502053726153
55,0.0,0.0,0.0,0.0,gini,4,3,25,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 3, 'min_samples_split': 25}",0.7664670658682635,0.718562874251497,0.7289156626506024,0.738,0.020597306719095942,41,0.8168168168168168,0.8198198198198198,0.8263473053892215,0.8209946473419527,0.003978502053726153
56,0.0,0.0,0.0,0.0,gini,4,7,10,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 7, 'min_samples_split': 10}",0.7844311377245509,0.7305389221556886,0.7349397590361446,0.75,0.024449055086846107,3,0.7987987987987988,0.8138138138138138,0.8203592814371258,0.8109906313499128,0.009025570058367821
57,0.0,0.0,0.0,0.0,gini,4,7,15,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 7, 'min_samples_split': 15}",0.7844311377245509,0.7245508982035929,0.7349397590361446,0.748,0.026145298887583435,6,0.7987987987987988,0.8198198198198198,0.8203592814371258,0.8129926333519149,0.010038972696448534
58,0.0,0.0,0.0,0.0,gini,4,7,20,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 7, 'min_samples_split': 20}",0.8023952095808383,0.7305389221556886,0.7349397590361446,0.756,0.03290462548748992,1,0.7957957957957958,0.8138138138138138,0.8203592814371258,0.8099896303489119,0.01038619247183098
59,0.0,0.0,0.0,0.0,gini,4,7,25,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 7, 'min_samples_split': 25}",0.8023952095808383,0.7305389221556886,0.7349397590361446,0.756,0.03290462548748992,1,0.7957957957957958,0.8138138138138138,0.8203592814371258,0.8099896303489119,0.01038619247183098
60,0.0,0.0,0.0,0.0,gini,4,10,10,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.7544910179640718,0.7065868263473054,0.7228915662650602,0.728,0.01990485992225608,100,0.7867867867867868,0.8078078078078078,0.8023952095808383,0.798996601391811,0.008911929623018214
61,0.0,0.0,0.0,0.0,gini,4,10,15,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 10, 'min_samples_split': 15}",0.7544910179640718,0.7065868263473054,0.7228915662650602,0.728,0.01990485992225608,100,0.7867867867867868,0.8078078078078078,0.8023952095808383,0.798996601391811,0.008911929623018214
62,0.0,0.0,0.0,0.0,gini,4,10,20,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.7544910179640718,0.7065868263473054,0.7228915662650602,0.728,0.01990485992225608,100,0.7867867867867868,0.8078078078078078,0.8023952095808383,0.798996601391811,0.008911929623018214
63,0.0,0.0,0.0,0.0,gini,4,10,25,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 10, 'min_samples_split': 25}",0.7544910179640718,0.7245508982035929,0.7228915662650602,0.734,0.014526864624895,52,0.7867867867867868,0.8018018018018018,0.8023952095808383,0.796994599389809,0.007222077808215073
64,0.0,0.0,0.0,0.0,gini,5,1,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7365269461077845,0.7245508982035929,0.7349397590361446,0.732,0.005314820091377334,66,0.8318318318318318,0.8468468468468469,0.8502994011976048,0.8429926932920946,0.008016801285950101
65,0.0,0.0,0.0,0.0,gini,5,1,15,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 15}",0.7365269461077845,0.7245508982035929,0.7349397590361446,0.732,0.005314820091377334,66,0.8288288288288288,0.8468468468468469,0.8502994011976048,0.8419916922910935,0.009413669627405374
66,0.0,0.0,0.0,0.0,gini,5,1,20,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.7544910179640718,0.7245508982035929,0.7469879518072289,0.742,0.012730512181697124,20,0.8258258258258259,0.8438438438438438,0.8293413173652695,0.8330036623449798,0.007798368264673977
67,0.0,0.0,0.0,0.0,gini,5,1,25,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 25}",0.7604790419161677,0.7245508982035929,0.7469879518072289,0.744,0.014832601261033692,14,0.8228228228228228,0.8438438438438438,0.8173652694610778,0.8280106453759147,0.011415307047051505
